"age","balance","duration","marital_married","marital_single","education_secondary","education_tertiary","education_unknown","housing","loan","poutcome_other","poutcome_success","poutcome_unknown","y"
52,-133,96,1,0,0,0,0,0,0,0,0,1,0
39,2841,1121,0,1,0,0,1,1,0,0,0,1,0
41,2770,191,1,0,0,0,0,1,1,0,0,1,0
42,-355,939,1,0,1,0,0,1,1,0,0,1,0
42,21861,486,1,0,0,1,0,0,0,0,0,1,0
52,3258,234,1,0,1,0,0,0,0,0,0,1,0
47,122,240,1,0,0,0,0,0,1,0,0,1,0
39,-103,210,0,0,1,0,0,0,1,0,0,1,0
42,230,175,1,0,1,0,0,1,0,0,0,1,0
38,3,124,1,0,0,0,0,1,1,0,0,1,0
39,609,372,0,1,1,0,0,0,0,0,0,1,0
35,1015,406,0,1,1,0,0,1,0,0,0,1,1
58,-247,179,1,0,0,0,0,0,0,0,0,1,0
56,0,463,0,0,0,1,0,0,0,0,0,1,0
46,625,127,1,0,0,1,0,1,0,0,0,1,0
60,0,105,0,0,1,0,0,0,0,0,0,1,0
39,1701,140,1,0,1,0,0,0,0,0,0,1,0
48,2313,130,0,1,0,1,0,0,0,0,0,1,0
39,599,53,1,0,1,0,0,1,0,0,0,1,0
41,656,178,0,1,1,0,0,0,0,0,0,1,0
36,1328,82,1,0,1,0,0,1,0,0,0,1,0
44,13,116,0,1,1,0,0,0,0,0,0,1,0
32,21,144,1,0,1,0,0,0,0,0,0,1,0
37,2571,40,0,1,1,0,0,0,0,0,0,1,0
51,12,90,1,0,0,1,0,0,0,0,0,1,0
32,1138,164,1,0,0,0,0,1,1,0,0,1,0
41,-140,190,1,0,1,0,0,0,1,0,0,1,0
26,565,582,0,1,1,0,0,1,0,0,0,1,0
38,2836,116,1,0,1,0,0,0,0,0,0,1,0
36,122,78,1,0,0,0,0,0,0,0,0,1,0
39,0,188,0,1,1,0,0,0,0,0,0,1,0
56,444,432,1,0,0,0,0,1,0,0,0,1,0
39,1047,554,1,0,0,1,0,0,0,0,0,1,1
52,1837,118,1,0,0,0,0,0,0,0,0,1,0
30,1,63,0,0,0,0,0,1,0,0,0,1,0
25,490,246,0,1,0,1,0,1,0,0,0,1,0
60,-1110,143,1,0,1,0,0,1,0,0,0,1,0
38,0,361,1,0,1,0,0,0,0,0,0,1,0
54,2791,94,1,0,1,0,0,0,0,0,0,1,0
40,546,219,0,1,1,0,0,1,0,0,0,1,0
37,27,80,1,0,0,0,0,0,0,0,0,1,0
43,5506,141,1,0,0,1,0,0,1,0,0,1,0
39,401,126,0,0,0,0,1,0,0,0,0,1,0
33,3704,447,1,0,0,0,0,1,0,0,0,1,0
28,708,339,1,0,1,0,0,1,0,0,0,1,0
27,482,220,0,1,1,0,0,1,0,0,0,1,0
44,0,373,0,0,0,1,0,0,0,0,0,1,0
38,881,79,1,0,0,1,0,0,1,0,0,1,0
41,118,339,1,0,1,0,0,0,0,0,0,1,0
44,248,18,1,0,1,0,0,0,0,0,0,1,0
54,884,91,1,0,0,1,0,1,0,0,0,1,0
30,799,91,0,1,0,1,0,1,1,0,0,1,0
39,0,178,1,0,0,0,0,0,0,0,0,1,0
51,10,513,1,0,0,0,0,0,0,0,0,1,0
38,292,84,1,0,1,0,0,1,1,0,0,1,0
36,992,351,0,1,1,0,0,0,0,0,0,1,0
36,1012,399,0,1,1,0,0,1,1,0,0,1,0
35,0,19,0,1,1,0,0,0,0,0,0,1,0
37,984,334,0,1,0,1,0,0,0,0,0,1,0
50,1743,49,0,1,0,0,0,1,0,0,0,1,0
38,794,50,1,0,1,0,0,1,0,0,0,1,0
40,383,106,0,1,0,1,0,1,0,0,0,1,0
46,2505,135,1,0,0,0,1,0,0,0,0,1,0
39,441,101,1,0,1,0,0,0,0,0,0,1,0
48,72,114,1,0,0,0,0,1,0,0,0,1,0
38,0,414,1,0,0,0,0,0,0,0,0,1,0
38,1230,266,0,1,1,0,0,1,0,0,0,1,0
58,4150,363,1,0,0,1,0,0,0,0,0,1,0
31,694,431,0,1,0,0,1,1,0,0,0,1,0
51,9796,110,1,0,0,1,0,0,1,0,0,1,0
41,9059,113,0,0,0,0,0,0,0,0,0,1,0
26,940,237,0,1,1,0,0,1,0,0,0,1,0
26,639,709,0,1,1,0,0,1,0,0,0,1,1
26,710,1276,1,0,1,0,0,1,1,0,0,1,1
28,-156,161,1,0,1,0,0,1,0,0,0,1,0
38,926,189,1,0,1,0,0,0,1,0,0,1,0
53,6408,29,1,0,0,1,0,0,0,0,0,1,0
56,3039,420,1,0,0,1,0,0,0,0,0,1,0
27,685,672,0,1,1,0,0,1,0,0,0,1,0
48,0,248,0,0,0,0,0,0,0,0,0,1,0
56,2152,67,0,0,0,0,1,0,0,0,0,1,0
37,1508,381,1,0,0,0,1,0,1,0,0,1,1
41,901,80,1,0,1,0,0,1,0,0,0,1,0
38,8251,194,1,0,0,0,0,0,0,0,0,1,0
29,778,1994,0,1,1,0,0,1,0,0,0,1,0
43,101,153,1,0,1,0,0,0,0,0,0,1,0
60,161,183,1,0,0,0,0,0,0,0,0,1,0
36,4785,250,1,0,1,0,0,0,1,0,0,1,0
38,3823,81,0,1,1,0,0,0,0,0,0,1,0
40,-282,223,1,0,1,0,0,1,0,0,0,1,0
58,1657,172,1,0,0,0,0,0,0,0,0,1,0
41,1491,100,0,0,1,0,0,1,0,0,0,1,0
47,750,188,1,0,0,0,1,0,0,0,0,1,0
60,0,320,1,0,0,1,0,0,0,0,0,1,0
37,148,64,0,1,1,0,0,0,1,0,0,1,0
58,797,134,0,0,1,0,0,1,0,0,0,1,0
30,329,122,0,1,0,1,0,1,0,0,0,1,0
47,1060,83,1,0,1,0,0,1,0,0,0,1,0
46,613,51,1,0,0,0,1,0,0,0,0,1,0
54,492,330,0,1,1,0,0,0,0,0,0,1,0
58,1266,164,0,0,0,1,0,0,1,0,0,1,0
41,406,272,1,0,0,0,0,0,0,0,0,1,0
53,2010,182,1,0,0,0,0,0,1,0,0,1,0
35,45,81,0,1,0,0,0,0,1,0,0,1,0
46,0,159,1,0,0,1,0,0,0,0,0,1,0
51,5403,42,1,0,0,1,0,0,0,0,0,1,0
35,116,361,1,0,1,0,0,0,0,0,0,1,0
48,545,307,1,0,1,0,0,0,0,0,0,1,0
37,1004,377,0,1,0,1,0,1,0,0,0,1,0
35,8127,315,1,0,0,0,0,0,0,0,0,1,0
51,1521,24,1,0,0,0,0,0,0,0,0,1,0
36,1453,386,1,0,1,0,0,0,0,0,0,1,0
50,-294,79,1,0,0,0,0,1,0,0,0,1,0
60,22018,177,1,0,0,0,0,0,0,0,0,1,0
35,3595,30,1,0,1,0,0,0,0,0,0,1,0
55,4053,182,0,0,1,0,0,0,0,0,0,1,0
36,300,358,0,1,1,0,0,1,0,0,0,1,0
59,45141,42,0,0,1,0,0,0,0,0,0,1,0
37,657,227,1,0,0,1,0,0,0,0,0,1,0
39,-540,29,1,0,1,0,0,0,0,0,0,1,0
34,139,52,1,0,1,0,0,1,1,0,0,1,0
53,66,360,1,0,1,0,0,0,0,0,0,1,0
50,746,136,1,0,0,0,0,1,0,0,0,1,0
32,189,106,1,0,0,1,0,1,0,0,0,1,0
36,624,141,0,1,0,1,0,1,0,0,0,1,0
59,3180,28,0,0,0,0,0,0,0,0,0,1,0
30,223,862,0,1,1,0,0,1,0,0,0,1,1
40,1055,32,0,1,0,0,0,0,0,0,0,1,0
60,0,97,1,0,1,0,0,0,0,0,0,1,0
37,160,107,1,0,1,0,0,0,0,0,0,1,0
36,2000,94,0,1,0,1,0,0,0,0,0,1,0
46,425,168,1,0,1,0,0,1,0,0,0,1,0
52,9,44,1,0,1,0,0,0,1,0,0,1,0
38,619,460,0,1,0,1,0,1,0,0,0,1,1
28,-1042,712,0,1,1,0,0,1,0,0,0,1,1
57,679,78,1,0,0,0,0,1,0,0,0,1,0
40,406,262,1,0,0,1,0,0,0,0,0,1,0
40,334,84,1,0,1,0,0,1,0,0,0,1,0
38,215,173,1,0,1,0,0,1,1,0,0,1,0
59,1001,175,1,0,1,0,0,0,0,0,0,1,0
48,5462,29,1,0,0,0,0,0,0,0,0,1,0
37,685,968,1,0,1,0,0,1,0,0,0,1,0
36,914,219,0,0,0,1,0,0,0,0,0,1,0
56,359,220,1,0,1,0,0,1,0,0,0,1,0
27,1029,71,0,1,0,0,1,1,0,0,0,1,0
54,351,642,0,0,0,0,0,1,0,0,0,1,1
41,84,238,0,1,1,0,0,1,0,0,0,1,0
53,0,650,1,0,1,0,0,0,0,0,0,1,0
35,0,159,1,0,0,0,1,0,0,0,0,1,0
26,1417,60,1,0,1,0,0,1,0,0,0,1,0
39,123,165,1,0,1,0,0,1,0,0,0,1,0
50,1205,82,0,1,1,0,0,1,0,0,0,1,0
49,53,133,0,1,0,1,0,0,0,0,0,1,0
48,11146,136,1,0,1,0,0,0,0,0,0,1,0
42,202,136,1,0,0,1,0,0,0,0,0,1,0
46,2899,40,0,1,1,0,0,0,0,0,0,1,0
48,810,383,1,0,0,1,0,0,0,0,0,1,0
36,22,464,1,0,1,0,0,0,0,0,0,1,0
59,10360,37,1,0,0,1,0,0,0,0,0,1,0
48,328,189,1,0,1,0,0,0,0,0,0,1,0
52,4793,176,1,0,0,0,0,1,0,0,0,1,0
56,763,181,0,0,1,0,0,0,0,0,0,1,0
47,673,118,1,0,0,0,0,1,1,0,0,1,0
52,1088,217,1,0,0,1,0,1,0,0,0,1,0
53,19850,86,1,0,0,0,1,0,0,0,0,1,0
50,8001,52,1,0,1,0,0,0,0,0,0,1,0
51,8313,185,1,0,0,0,0,0,0,0,0,1,0
37,1309,442,0,1,0,1,0,0,0,0,0,1,0
41,1461,554,1,0,0,0,0,1,0,0,0,1,1
59,-488,247,1,0,0,0,0,0,1,0,0,1,0
55,653,800,0,0,0,0,0,0,0,0,0,1,0
35,871,216,0,1,0,0,1,1,0,0,0,1,0
56,1059,57,0,0,0,1,0,0,1,0,0,1,0
36,1594,250,0,0,1,0,0,0,0,0,0,1,0
43,64,230,1,0,0,1,0,0,0,0,0,1,0
48,0,300,1,0,0,1,0,1,0,0,0,1,0
34,1265,397,1,0,0,1,0,1,0,0,0,1,0
44,97,153,0,1,0,1,0,1,0,0,0,1,0
39,207,78,1,0,1,0,0,0,0,0,0,1,0
43,482,1041,1,0,0,0,0,1,0,0,0,1,0
53,3275,527,0,1,0,1,0,0,0,0,0,1,0
36,70,100,1,0,1,0,0,1,0,0,0,1,0
36,38,308,0,1,0,0,0,0,0,0,0,1,0
41,195,341,0,1,0,1,0,0,0,0,0,1,0
37,319,467,0,0,1,0,0,1,0,0,0,1,1
32,5267,178,0,0,1,0,0,1,0,0,0,1,0
56,2774,1288,0,0,0,1,0,0,0,0,0,1,0
44,259,163,0,1,1,0,0,1,0,0,0,1,0
25,0,172,0,1,1,0,0,1,0,0,0,1,0
30,1636,301,0,1,0,1,0,0,0,0,0,1,0
32,4789,407,1,0,1,0,0,1,1,0,0,1,0
53,480,648,1,0,1,0,0,0,0,0,0,1,1
29,-246,311,1,0,0,1,0,1,0,0,0,1,0
49,630,415,0,0,1,0,0,0,0,0,0,1,0
37,342,212,1,0,0,1,0,1,0,0,0,1,0
41,21,264,0,1,0,0,0,0,0,0,0,1,0
37,33,326,0,0,1,0,0,1,0,0,0,1,0
41,762,319,0,0,1,0,0,1,0,0,0,1,0
46,0,186,1,0,1,0,0,0,0,0,0,1,0
35,-2,15,0,1,1,0,0,0,0,0,0,1,0
40,2936,473,0,1,1,0,0,0,0,0,0,1,0
36,561,274,0,1,0,1,0,0,0,0,0,1,0
39,2022,105,0,1,1,0,0,0,0,0,0,1,0
55,1870,152,1,0,0,0,0,0,0,0,0,1,0
49,2754,18,0,0,0,0,1,0,0,0,0,1,0
54,1960,13,1,0,0,0,1,0,0,0,0,1,0
45,510,639,1,0,0,1,0,0,0,0,0,1,0
29,213,2653,0,1,0,0,0,1,0,0,0,1,1
58,4053,160,1,0,1,0,0,0,0,0,0,1,0
35,482,129,1,0,0,1,0,0,0,0,0,1,0
50,464,426,1,0,1,0,0,0,1,0,0,1,0
47,1383,460,1,0,1,0,0,1,0,0,0,1,0
38,3598,154,1,0,1,0,0,0,0,0,0,1,0
39,201,148,0,1,1,0,0,0,1,0,0,1,0
45,5287,252,0,1,1,0,0,0,0,0,0,1,0
40,343,292,1,0,0,0,0,0,0,0,0,1,0
37,1,44,1,0,1,0,0,0,0,0,0,1,0
52,1956,384,1,0,1,0,0,0,0,0,0,1,0
40,733,94,1,0,0,0,0,1,0,0,0,1,0
28,3430,72,0,1,1,0,0,1,0,0,0,1,0
56,832,36,0,0,0,1,0,0,0,0,0,1,0
46,1190,316,0,1,0,0,0,0,0,0,0,1,0
51,176,217,1,0,1,0,0,0,0,0,0,1,0
39,-571,180,1,0,1,0,0,0,0,0,0,1,0
45,191,136,1,0,1,0,0,0,1,0,0,1,0
33,327,562,0,1,0,1,0,1,1,0,0,1,0
45,0,422,0,0,1,0,0,0,0,0,0,1,0
58,935,272,1,0,0,0,0,1,0,0,0,1,0
58,52499,198,1,0,0,0,0,0,0,0,0,1,0
43,1260,17,0,0,0,0,0,0,1,0,0,1,0
60,10285,174,1,0,0,0,1,0,0,0,0,1,0
57,958,250,1,0,0,1,0,0,0,0,0,1,0
37,1698,95,1,0,0,1,0,1,0,0,0,1,0
38,0,261,0,0,1,0,0,0,0,0,0,1,0
28,727,144,0,1,0,1,0,1,0,0,0,1,0
44,9192,59,0,0,0,1,0,1,0,0,0,1,0
46,595,334,1,0,0,0,0,1,0,0,0,1,0
31,2296,49,0,1,0,1,0,1,0,0,0,1,0
45,-30,165,1,0,1,0,0,1,1,0,0,1,0
50,3503,103,1,0,1,0,0,1,0,0,0,1,0
38,3577,190,1,0,0,0,0,0,0,0,0,1,0
49,0,286,1,0,0,0,0,1,0,0,0,1,0
30,3653,167,1,0,1,0,0,1,1,0,0,1,0
30,1232,52,0,1,0,0,1,1,0,0,0,1,0
51,21574,197,1,0,0,1,0,0,0,0,0,1,0
41,850,262,1,0,0,1,0,0,0,0,0,1,0
52,3303,33,1,0,0,0,1,0,0,0,0,1,0
59,444,137,1,0,1,0,0,1,0,0,0,1,0
38,792,430,0,0,1,0,0,0,0,0,0,1,0
52,1386,100,1,0,1,0,0,0,0,0,0,1,0
37,1549,48,0,1,0,1,0,0,0,0,0,1,0
49,4830,350,1,0,0,0,0,1,0,0,0,1,0
48,2803,30,1,0,0,0,0,1,0,0,0,1,0
35,594,213,1,0,1,0,0,1,0,0,0,1,0
59,40,108,0,0,0,0,0,0,0,0,0,1,0
54,378,371,1,0,1,0,0,0,0,0,0,1,0
53,12001,207,1,0,0,0,1,0,0,0,0,1,0
54,6020,24,0,1,0,0,1,0,0,0,0,1,0
30,23,36,0,1,1,0,0,1,0,0,0,1,0
53,44,256,1,0,0,0,0,0,0,0,0,1,0
57,1114,139,1,0,0,1,0,0,0,0,0,1,0
51,1275,92,1,0,0,0,0,0,0,0,0,1,0
49,2908,322,0,0,1,0,0,0,0,0,0,1,0
49,-97,92,0,1,1,0,0,1,0,0,0,1,0
53,1300,420,1,0,1,0,0,0,0,0,0,1,0
45,43,184,1,0,0,1,0,1,0,0,0,1,0
37,5334,58,1,0,1,0,0,0,0,0,0,1,0
37,160,545,0,0,0,1,0,1,1,0,0,1,0
35,11671,190,0,1,1,0,0,0,0,0,0,1,0
41,251,85,1,0,0,1,0,0,1,0,0,1,0
35,68,1085,0,1,0,1,0,0,0,0,0,1,1
54,218,514,0,0,1,0,0,0,0,0,0,1,0
40,5349,471,0,1,1,0,0,0,0,0,0,1,0
47,295,94,0,0,1,0,0,1,0,0,0,1,1
40,2199,38,1,0,1,0,0,0,0,0,0,1,0
57,3783,198,1,0,1,0,0,1,0,0,0,1,0
37,287,191,1,0,1,0,0,1,0,0,0,1,0
57,7082,69,1,0,0,0,0,0,0,0,0,1,0
29,87,1330,1,0,1,0,0,1,0,0,0,1,0
35,-5,48,0,0,0,0,0,0,0,0,0,1,0
39,3050,236,1,0,1,0,0,1,0,0,0,1,0
55,0,108,0,0,0,1,0,0,0,0,0,1,0
49,1632,47,1,0,1,0,0,0,0,0,0,1,0
23,150,66,0,1,1,0,0,1,1,0,0,1,0
41,-204,42,1,0,0,0,0,1,1,0,0,1,0
58,2836,248,1,0,1,0,0,0,0,0,0,1,0
53,7067,82,1,0,0,1,0,0,0,0,0,1,0
35,640,461,1,0,1,0,0,0,0,0,0,1,0
36,254,161,1,0,0,1,0,0,0,0,0,1,0
46,2367,86,1,0,0,0,1,0,0,0,0,1,0
36,16430,197,1,0,0,1,0,1,0,0,0,1,0
32,1328,80,1,0,1,0,0,1,0,0,0,1,0
40,1,113,0,0,0,0,0,0,0,0,0,1,0
52,-38,613,1,0,1,0,0,0,0,0,0,1,0
48,927,201,0,0,0,0,0,0,0,0,0,1,0
53,5098,155,1,0,0,0,0,1,0,0,0,1,0
36,8114,505,1,0,1,0,0,1,0,0,0,1,0
47,0,466,1,0,0,0,1,0,0,0,0,1,0
37,-288,298,1,0,1,0,0,1,1,0,0,1,0
45,246,119,0,0,1,0,0,0,0,0,0,1,0
47,313,114,0,0,0,1,0,1,0,0,0,1,0
45,162,166,1,0,1,0,0,0,0,0,0,1,0
33,2645,85,1,0,1,0,0,1,1,0,0,1,0
50,289,73,1,0,1,0,0,0,0,0,0,1,0
40,263,761,1,0,1,0,0,0,0,0,0,1,0
58,1873,49,0,1,0,0,1,0,0,0,0,1,0
57,204,97,0,0,1,0,0,0,0,0,0,1,0
38,-56,247,0,1,1,0,0,1,1,0,0,1,0
48,2662,298,0,0,1,0,0,0,0,0,0,1,0
37,231,250,0,0,1,0,0,0,0,0,0,1,0
43,311,92,0,0,1,0,0,0,0,0,0,1,0
37,0,143,1,0,0,1,0,0,0,0,0,1,0
36,0,149,1,0,0,0,0,0,0,0,0,1,0
60,130,151,1,0,1,0,0,0,0,0,0,1,0
39,158,354,0,1,1,0,0,1,0,0,0,1,0
25,2704,63,0,1,1,0,0,1,0,0,0,1,0
53,-200,161,0,0,1,0,0,0,1,0,0,1,0
45,22928,113,1,0,1,0,0,0,0,0,0,1,0
52,590,354,0,0,0,1,0,0,0,0,0,1,0
37,7,176,1,0,0,0,0,0,0,0,0,1,0
60,2586,150,1,0,1,0,0,0,0,0,0,1,0
52,0,431,0,1,0,1,0,0,0,0,0,1,0
48,10442,63,0,1,0,0,0,0,0,0,0,1,0
44,414,81,0,0,1,0,0,1,1,0,0,1,0
36,231,136,1,0,1,0,0,1,1,0,0,1,0
39,1005,158,1,0,0,0,0,0,0,0,0,1,0
58,610,651,1,0,1,0,0,1,0,0,0,1,0
46,1676,56,1,0,0,0,0,0,0,0,0,1,0
45,1807,118,0,0,0,0,0,1,0,0,0,1,0
60,0,280,1,0,1,0,0,1,0,0,0,1,0
49,-33,774,1,0,1,0,0,1,0,0,0,1,0
60,1420,39,1,0,1,0,0,1,1,0,0,1,0
57,2,112,1,0,1,0,0,0,0,0,0,1,0
45,4639,82,1,0,1,0,0,0,0,0,0,1,0
44,391,355,1,0,0,0,1,0,0,0,0,1,0
28,596,151,0,1,1,0,0,1,0,0,0,1,0
49,1,59,0,1,0,1,0,1,0,0,0,1,0
50,1502,34,1,0,0,0,0,0,0,0,0,1,0
33,806,124,1,0,0,1,0,1,0,0,0,1,0
28,2788,369,1,0,1,0,0,1,0,0,0,1,1
27,1526,342,0,1,0,1,0,1,0,0,0,1,0
56,660,72,1,0,1,0,0,1,0,0,0,1,0
37,1372,129,1,0,1,0,0,1,0,0,0,1,0
35,3339,304,0,1,0,0,0,1,0,0,0,1,0
49,4509,42,0,1,1,0,0,0,0,0,0,1,0
38,1434,396,1,0,1,0,0,0,0,0,0,1,0
39,328,188,1,0,1,0,0,0,0,0,0,1,0
51,502,93,1,0,1,0,0,0,0,0,0,1,0
46,77,520,0,1,0,1,0,1,1,0,0,1,0
60,92,70,0,0,0,0,0,1,0,0,0,1,0
39,497,95,1,0,1,0,0,0,0,0,0,1,0
44,-63,392,1,0,1,0,0,0,0,0,0,1,0
32,5418,25,0,1,0,0,0,1,0,0,0,1,0
36,0,246,1,0,0,0,0,1,0,0,0,1,0
37,2870,94,1,0,1,0,0,1,0,0,0,1,0
39,3201,197,1,0,0,1,0,0,0,0,0,1,0
37,7179,31,0,1,0,1,0,1,0,0,0,1,0
27,535,446,0,1,0,1,0,1,0,0,0,1,0
47,389,145,1,0,0,0,0,0,0,0,0,1,0
59,3237,100,0,1,1,0,0,0,0,0,0,1,0
27,379,252,1,0,1,0,0,1,1,0,0,1,0
58,9200,233,1,0,0,0,0,0,0,0,0,1,0
39,1963,100,0,1,1,0,0,1,0,0,0,1,0
36,1245,1469,1,0,1,0,0,1,0,0,0,1,1
41,340,37,1,0,0,0,0,0,0,0,0,1,0
58,311,248,0,1,1,0,0,0,0,0,0,1,0
40,1953,112,1,0,0,1,0,1,0,0,0,1,0
52,0,235,1,0,0,0,0,0,0,0,0,1,0
60,295,126,1,0,0,0,0,0,0,0,0,1,0
31,500,19,1,0,1,0,0,1,0,0,0,1,0
54,3952,28,0,0,0,1,0,0,0,0,0,1,0
39,2610,67,0,0,1,0,0,0,0,0,0,1,0
53,17,104,1,0,0,0,0,0,1,0,0,1,0
35,1017,53,0,1,1,0,0,0,0,0,0,1,0
36,5521,61,1,0,1,0,0,0,0,0,0,1,0
40,3234,82,1,0,1,0,0,0,0,0,0,1,0
42,0,61,0,0,0,1,0,0,0,0,0,1,0
51,126,152,0,0,0,1,0,0,1,0,0,1,0
32,-1272,606,1,0,1,0,0,1,0,0,0,1,0
42,480,288,1,0,0,0,0,1,0,0,0,1,0
59,0,135,1,0,1,0,0,0,0,0,0,1,0
44,425,147,1,0,0,1,0,0,0,0,0,1,0
35,193,50,1,0,1,0,0,0,1,0,0,1,0
55,7561,685,1,0,0,0,1,0,0,0,0,1,1
35,-162,119,0,1,0,1,0,1,1,0,0,1,0
40,947,160,1,0,1,0,0,0,0,0,0,1,0
48,4037,23,1,0,1,0,0,0,0,0,0,1,0
42,375,99,1,0,1,0,0,1,0,0,0,1,0
39,0,119,1,0,1,0,0,0,0,0,0,1,0
37,-178,122,0,1,1,0,0,1,0,0,0,1,0
28,822,209,1,0,1,0,0,1,0,0,0,1,0
46,2215,222,1,0,1,0,0,0,0,0,0,1,0
41,260,75,0,1,1,0,0,0,0,0,0,1,0
35,7951,103,1,0,0,1,0,0,1,0,0,1,0
39,1170,383,0,1,1,0,0,0,0,0,0,1,0
34,291,111,1,0,1,0,0,1,0,0,0,1,0
39,75,26,0,1,0,0,1,0,0,0,0,1,0
48,-1232,183,1,0,0,1,0,1,0,0,0,1,0
37,215,61,1,0,1,0,0,1,0,0,0,1,0
52,547,33,1,0,0,0,0,0,0,0,0,1,0
37,3574,117,1,0,1,0,0,1,0,0,0,1,0
38,0,64,0,1,1,0,0,1,0,0,0,1,0
36,3503,31,1,0,0,0,0,0,0,0,0,1,0
39,575,109,1,0,0,1,0,0,0,0,0,1,0
35,3798,19,0,1,0,0,0,0,0,0,0,1,0
41,1297,82,1,0,1,0,0,0,0,0,0,1,0
50,0,243,1,0,0,1,0,1,0,0,0,1,0
36,115,201,0,0,1,0,0,0,0,0,0,1,0
54,0,127,0,0,0,0,0,0,0,0,0,1,0
38,4874,1291,1,0,1,0,0,0,0,0,0,1,0
38,4741,221,1,0,1,0,0,1,0,0,0,1,0
53,2997,162,0,0,0,0,0,0,0,0,0,1,0
38,9618,214,1,0,1,0,0,1,0,0,0,1,0
47,2024,169,1,0,1,0,0,0,0,0,0,1,0
56,992,123,1,0,1,0,0,0,0,0,0,1,0
40,676,74,1,0,0,0,0,0,0,0,0,1,0
57,93,82,1,0,1,0,0,0,0,0,0,1,0
45,1603,164,1,0,1,0,0,0,0,0,0,1,0
51,610,86,1,0,0,0,0,0,0,0,0,1,0
45,60,349,1,0,0,0,0,0,0,0,0,1,0
42,6250,107,1,0,1,0,0,0,0,0,0,1,0
42,4362,238,1,0,0,0,0,0,0,0,0,1,0
59,345,38,1,0,1,0,0,0,0,0,0,1,0
43,861,78,1,0,1,0,0,1,0,0,0,1,0
57,1166,106,1,0,1,0,0,0,0,0,0,1,0
53,16,100,1,0,1,0,0,0,0,0,0,1,0
36,3783,113,1,0,0,0,1,0,0,0,0,1,0
46,1666,94,1,0,0,0,0,1,0,0,0,1,0
47,2383,529,1,0,1,0,0,0,0,0,0,1,0
44,31,467,1,0,0,1,0,0,0,0,0,1,0
45,1780,464,1,0,0,1,0,0,0,0,0,1,0
44,2135,61,1,0,0,0,0,0,0,0,0,1,0
37,351,108,1,0,0,0,0,0,0,0,0,1,0
59,0,332,1,0,0,0,0,0,0,0,0,1,0
58,1280,112,1,0,0,1,0,0,1,0,0,1,0
48,1744,181,1,0,0,0,0,0,0,0,0,1,0
42,0,108,1,0,0,0,0,0,0,0,0,1,0
58,2348,226,1,0,0,0,0,0,0,0,0,1,0
37,1241,60,0,1,0,0,0,0,0,0,0,1,0
35,2518,400,1,0,0,1,0,0,0,0,0,1,0
44,1497,60,1,0,1,0,0,0,0,0,0,1,0
35,2308,540,1,0,0,1,0,0,1,0,0,1,0
58,258,174,1,0,0,0,0,0,0,0,0,1,0
41,176,196,1,0,1,0,0,0,0,0,0,1,0
47,150,52,1,0,0,0,1,0,0,0,0,1,0
35,-3,438,1,0,1,0,0,0,0,0,0,1,0
46,39,74,1,0,0,0,0,0,0,0,0,1,0
58,5,412,0,0,0,1,0,1,0,0,0,1,0
34,5011,311,1,0,0,1,0,1,0,0,0,1,0
45,261,123,0,0,0,0,0,0,0,0,0,1,0
49,49,232,0,0,0,0,0,0,0,0,0,1,0
37,7027,65,0,1,0,0,0,0,0,0,0,1,0
51,150,146,1,0,0,1,0,0,0,0,0,1,0
59,1491,157,1,0,0,0,1,0,0,0,0,1,0
51,-467,216,1,0,1,0,0,0,0,0,0,1,0
46,154,79,0,0,1,0,0,0,0,0,0,1,0
25,77,220,1,0,1,0,0,1,0,0,0,1,0
38,1005,152,1,0,1,0,0,1,1,0,0,1,0
39,1530,140,0,1,0,0,0,1,0,0,0,1,0
37,0,89,1,0,1,0,0,0,0,0,0,1,0
45,4289,400,0,1,0,0,0,1,0,0,0,1,0
40,397,163,0,1,0,0,0,0,0,0,0,1,0
39,2810,77,1,0,0,1,0,0,0,0,0,1,0
40,37,356,1,0,1,0,0,0,0,0,0,1,0
54,215,117,0,0,0,0,0,0,1,0,0,1,0
35,5768,145,1,0,1,0,0,1,1,0,0,1,0
49,-46,1055,0,0,1,0,0,1,0,0,0,1,1
41,5585,772,1,0,1,0,0,0,0,0,0,1,0
56,917,306,0,1,0,1,0,0,0,0,0,1,0
39,1873,161,1,0,0,0,0,0,0,0,0,1,0
41,16431,139,1,0,0,0,0,0,0,0,0,1,0
37,178,72,1,0,0,0,0,1,1,0,0,1,0
52,3899,49,0,0,0,0,0,0,0,0,0,1,0
36,300,287,1,0,1,0,0,0,0,0,0,1,0
56,2146,594,1,0,1,0,0,0,1,0,0,1,0
58,2920,136,1,0,0,1,0,1,0,0,0,1,0
38,994,119,1,0,1,0,0,0,0,0,0,1,0
53,443,422,0,0,0,0,0,0,0,0,0,1,0
44,2876,125,1,0,0,1,0,0,0,0,0,1,0
53,0,114,0,1,0,0,0,0,0,0,0,1,0
54,153,99,1,0,0,1,0,0,0,0,0,1,0
39,10483,218,1,0,0,1,0,0,0,0,0,1,0
30,156,174,0,1,0,1,0,1,0,0,0,1,0
47,214,168,1,0,0,0,0,1,1,0,0,1,0
39,633,233,1,0,1,0,0,0,0,0,0,1,0
35,14000,121,1,0,1,0,0,0,0,0,0,1,0
41,884,322,1,0,0,0,0,0,0,0,0,1,0
58,630,443,1,0,1,0,0,0,0,0,0,1,0
